Product,Pid,TotalSale,TotalComment,TotalRevenue,Net. (kg)
买5送1有惊喜价 澳优 能力多2段奶粉 800g*2厅装 澳优能力多奶粉,19500151689,0,0,0,0.8
Abbott/雅培奶粉3段金装幼儿喜康力900g*2罐 婴幼儿配方奶粉1-3岁,19500065917,30,15,11640,0.9
荷兰牛栏Nutrilon诺优能 婴儿配方奶粉2段1800g 原罐进口 2罐装,19450626672,0,0,0,1.8
14年6月产伊利1段金领冠1段珍护婴儿幼儿配方奶粉一段0-12个月,19425218795,1003,277,292876,0
【买一送360g】雅贝氏澳洲进口奶源金装婴幼儿奶粉 3段980g/听,19504460527,21,9,2280,0.36
惠氏金装健儿乐 较大婴幼儿配方奶粉2段900g宝宝营养欧洲原装进口,19270522343,2,1,372,0.9
14年7月产伊利2段金领冠2段珍护婴儿及幼儿配方奶粉二段6-18月,19425546172,427,90,116144,0
新西兰原装进口奶粉3段爱必达幼儿配方奶粉三段,19484515052,1,1,298,0
美赞臣 安婴宝2段400g盒装较大婴儿配方奶粉 13年9月 进口奶源,19500536998,0,0,0,0.4
Wyeth/惠氏金装幼儿乐 婴幼儿配方奶粉3段400g 宝宝营养 新包装,19282805765,0,0,0,0.4
明一a尔法盾婴幼儿牛奶粉3段400g*3袋装1200g三联包,19449574831,8,4,1296,0.4
伊利4段金装4段儿童配方奶粉4段四段3-6岁 盒装400g克大龄宝宝,19425714807,0,2,0,0.4
伊利金装3段900g牛奶粉幼儿配方奶粉1-3岁专柜正品奶粉,19553952081,10,1,1126,0.9
Newbaze/纽贝滋/进口奶源/剖安素二段配方奶粉400g盒装,19485690488,0,0,0,0.4
品店 雅培金装喜康宝BIB400g-智护,19506178177,0,0,0,0.4
新效期新包装Friso美素佳儿 3段幼儿金装牛奶粉900g*6听 荷兰原装,19438471223,3,2,3112,0.9
美赞臣 安儿宝3段900G*2罐装 进口幼儿配方奶粉 进口奶源,19588357275,0,0,0,0.9
明一a尔法盾2段6-12个月婴儿牛奶粉400g*3三联包1200g,19532737871,6,0,1374,0.4
伊利金装2段奶粉较大婴儿及幼儿配方奶粉6-18月牛奶粉900g*2罐,19553732101,8,1,1218,0.9
正品Nutrilon诺优能婴儿奶粉1段新生儿 荷兰牛栏 原装进口,19586791164,85,12,18700,0
新西兰原装进口奶粉Karicare可瑞康3段900g*4罐 部分地区包邮,19208027984,0,0,0,0.9
中粮我买网 美赞臣安婴儿A+一段全新3袋装（盒装1200g）,19456679548,1,1,288,1.2
Nestle/雀巢 能恩金盾2段二段 900g/听 奶粉 专柜正品 2听包邮,19604771617,0,0,0,0.9
Nutrilon诺优能较大婴儿奶粉3段800克荷兰牛栏 包邮 买就送湿巾,19586711862,38,6,7600,0.8
Abbott/雅培 金装喜康力 400g3盒组合装 二段,19506290055,4,2,258.75,0.4
Morinaga/森永官方正品荷兰原装进口幼儿配方奶粉3段/三段 13年,19532361148,3,0,955.2,0
全国包邮 Karicare可瑞康3段900G奶粉* 2听 新西兰原罐进口,19572970350,0,2,0,0.9
Nutrilon诺优能2段整箱 婴儿配方奶粉 正品荷兰原装进口牛栏奶粉,19609143549,1,0,1320,0
Gittis/吉特士 有机奶粉 4800g 三段,16906774867,2,2,5088,4.8
两罐减10贝因美 冠军宝贝 健儿成长配方奶粉3段1000g 牛奶粉正品,19618209582,89,16,13083,1
Ausnutria/澳优 海普诺凯1897婴儿奶粉3段450g 100%荷兰原装进口,19617561215,0,0,0,0.45
贝因美奶粉 爱+ 婴幼儿配方奶粉3段750g*2罐 进口奶源 官方正品,19576185001,269,60,61572,0.75
Morinaga/森永 一段*2 900g*2 一段,19531765039,1,0,636.8,0.9
伊利金装3段400g奶粉 幼儿配方奶粉 1-3岁 牛奶粉正品6盒包邮,19634076667,41,3,1742.5,0.4
惠氏奶粉 金装学儿乐婴儿4段奶粉 900g 四维营养全新配方,19553461657,15,4,2250,0.9
Newbaze/纽贝滋/进口奶源/金装二段较大婴儿奶粉900g罐装,19454525347,19,10,4488,0.9
荷兰进口Nutrilon2段诺优（牛栏） 较大婴儿配方奶粉二段,19642157264,0,0,0,0
惠氏奶粉 金装学儿乐婴儿4段奶粉 900g 四维营养全新配方,19538946861,0,0,0,0.9
明一 a尔法盾3段1-3岁幼儿 牛奶粉400g*3三联包1200g,19553341314,0,1,0,0.4
Molyneux萌力优金装2段 较大婴儿配方奶粉2罐 新西兰原装原罐进口,19654601232,1,0,630,0
Nutrilon诺优能幼儿配方奶粉（牛栏）3段 荷兰原装进口,19640073180,1,0,200,0
官方授权贝因美冠军宝贝初生婴儿配方牛奶粉1段908g牛奶粉 新品,19604054460,22,5,3608,0.908
Maeil/每日宫韩国原产原装进口婴幼儿高端奶粉1段800g*12听套装,19689271770,0,0,0,0.8
Nestle/雀巢 力多精2段 婴儿奶粉400g/盒 改善肠道不上火,19671922898,62,7,3077,0.4
中粮我买网 美素 金装美素佳儿3段 听装900g 进口奶粉,19459287865,0,0,0,0.9
贝因美官方授权冠军宝贝 初生婴儿配方奶粉1段1000g 牛奶粉,19601802385,23,5,4048,1
两罐减10 贝因美奶粉908g冠军宝贝 健儿成长配方奶粉3段 牛奶粉,19604098893,371,55,51198,0.908
Newwest Sunshine/纽西阳光 优护婴儿配方奶粉800g 1段一段,19519961460,6,1,1608,0.8
Wyeth惠氏S-26金装幼儿乐奶粉3段罐装婴幼儿升级配方牛奶粉900克,19669533120,0,0,0,0.9
Nestle/雀巢 力多精3段 婴儿奶粉400g/盒 改善肠道不上火 6盒包邮,19690145596,61,7,2959,0.4
【赠360g】雅贝氏澳洲进口奶粉 超金装婴幼儿牛奶粉3段1000g,19535160581,32,20,4172,0.36
YumYum欣美儿新西兰原装原罐进口婴幼儿配方牛奶粉2段400g,19515038660,1,1,169,0.4
买就送 贝因美冠军宝贝健儿成长配方奶粉3段405g 放心牛奶粉特价,19641558121,22,5,1100,0.405
Wyeth惠氏 S-26智学因子升级新配方 金装学儿乐婴幼儿奶粉4段900g,19659418136,0,0,0,0.9
Newbaze/纽贝滋/进口奶源/金钻二段较大婴儿奶粉900g罐装,19454809968,2,2,566.2,0.9
【满668包邮】Nestle/雀巢奶粉 学生奶粉 400g 官方正品,19475235261,10,3,418,0.4
Karicare可瑞佳1段6听装新西兰原装进口牛奶粉,19549895296,4,1,5279.6,0
【六盒包邮】Nestle/雀巢 能恩3段400g/盒 幼儿奶粉 专柜正品,19654266883,0,0,0,0.4
【买一送360g】雅贝氏澳洲进口奶源金装婴幼儿奶粉 2段980g/听,19535876083,12,10,2372,0.36
Nutrilon诺优能较大婴儿配方进口奶粉2段诺贝能 荷兰牛栏6-12个月,19683903696,0,0,0,0
多美滋3段900克 多美滋优衡多900克 多美滋优衡多营养 900g/听,19727154411,11,2,1521,0.9
亨氏欧洲原装进口宝宝奶粉 超金学儿高婴儿奶粉3段 盒装400g,19708818854,14,2,1178.1,0.4
Morinaga/森永官方正品荷兰原装进口婴儿配方奶粉1段/一段 13年新,19531497115,3,1,955.2,0
Wyeth/惠氏S-26智学因子金装爱儿乐奶粉1段 900克0-1岁 新配方,19721353443,29,3,5771,0.9
Wyeth/惠氏 S-26智学因子金装幼儿乐3段900g奶粉 四维营养新配方,19725978678,8,2,1238,0.9
官方直营伊利金装婴幼儿6-18月较大婴儿2段配方奶粉900g*2听罐装,15466008800,10,5,2956.8,0.9
Nestle雀巢 超级能恩乳蛋白部分水解婴儿配方奶粉800g/罐（1段）,19449821603,5,2,1484,0.8
Hikid聪尔壮 超级爱乐嘉 较大婴儿配方奶粉2段 罐装900g 品牌直发,19661687817,0,0,0,0.9
Nutrilon诺优能幼儿配方奶粉3段 原装原罐进口 6罐箱装 荷兰牛栏,19685199454,0,0,0,0
Wyeth/惠氏S-26智学因子金装学儿乐奶粉4段 400克3-7岁 新配方,19721377171,11,3,577.28,0.4
PINNACLE/沛沛澳 金装较大婴儿系列 3600g 二段,19729838644,0,0,0,3.6
【满668包邮】Nestle/雀巢 幼儿1-3岁 幼儿奶粉1+ 1000g 官方正品,19475487510,20,5,2990,1
【赠360g】雅贝氏澳洲原装原罐进口奶粉 超金装配方奶粉2段1000g,19534944891,8,4,1560,0.36
惠氏 S-26智学因子升级配方金装学儿乐1200g 4段3-7岁牛奶粉,19552877396,3,3,483,1.2
Wyeth/惠氏2段 金装健儿乐1200g三联包6-18个月婴幼儿奶粉 新配方,19740718603,68,29,15028,1.2
进口奶源 Wyeth惠氏金装健儿乐2/二段婴儿配方奶粉1600g 4维营养,19518317116,0,0,0,1.6
【促钙吸收】Yabais/雅贝氏澳洲优质奶源 育乐婴幼儿奶粉3段900g,16966939545,18,4,2988,0.9
Bimbosan宾博 瑞士原装进口 听装婴儿配方 婴儿奶粉1段 0-6个月,19770773827,104,17,38272,0
Bimbosan宾博 奶粉 盒装 1段进口 新生儿奶粉 1段,19771689995,1,1,265,0
Wyeth/惠氏S-26 4段金装智学因子学儿乐婴儿配方奶粉 1200g,19770145993,20,4,3028,1.2
Hikid聪尔壮 超级爱乐嘉 幼儿配方奶粉3段 罐装900g 品牌直发,19661883669,0,0,0,0.9
Nutrilon诺优能奶粉2段荷兰牛栏2段900克*6较大婴儿奶粉整箱包邮,19757162160,0,0,0,0.9
Wyeth/惠氏S-26金装智学因子爱儿乐婴儿配方奶粉900g婴幼儿牛奶粉,19766853669,16,4,3136,0.9
茵倍可 荷兰朵茵倍可 400g 三段,19552851180,17,4,2006,0.4
Ausnutria/澳优 美优高 400g 二段,19722442123,7,6,1393,0.4
Bimbosan宾博 奶粉 品牌授权奶粉 盒装较大婴儿配方奶粉 奶粉2段,19771885530,0,0,0,0
海王喜安智 韩国进口奶粉 金装婴幼儿配方奶粉1段 0-12个月 6罐装,19773178447,0,0,0,0
Wyeth/惠氏启赋2段900g较大婴儿和幼儿配方奶粉适用于6-18月 进口,19811907016,244,58,78515,0.9
雅士利 安贝慧金装2段婴儿配方奶粉800g罐装 6-12个月,19809444552,335,73,53563,0.8
海王喜安智珍品配方奶粉2段原装进口奶粉 6-12个月 6罐装箱装,19790401139,1,1,1428,0
DutchCow荷兰乳牛原装进口2段婴幼儿奶粉900gx2营养好吸收促成长,19687335070,1,2,478,0.9
Ausnutria/澳优奶粉一段 金装澳优爱优较大婴儿配方奶粉1段800g,19730518360,0,0,0,0.8
正品授权 澳优能力多2段 幼儿奶粉800g听原装进口 正品防伪买5赠1,19752522826,0,0,0,0.8
Newbaze/纽贝滋/全进口畅润·S系列/幼儿配方奶粉900克3段罐/听装,19811945319,25,5,7740.8,0.9
特惠秒杀多美滋金装优阶贝护婴儿奶粉3段三段900g克部分包邮正品,19868212111,0,0,0,0.9
Newbaze/纽贝滋/全进口畅润·S系列/婴儿配方奶粉400克1段盒装,19811989258,1,2,158,0.4
海王喜安智 金钻婴儿配方奶粉3段 韩国进口 部分水解蛋白 6罐装,19776494331,0,0,0,0
英博牛奶粉正品 婴儿奶粉名扬天下100g罐装0-3岁,19719398659,0,0,0,0.1
正品授权澳优有机能力多3段婴幼儿奶粉800g克听装原装进口 买4赠1,19752506985,0,0,0,0.8
【清仓甩卖】Abbott/雅培金装喜康宝 400g 1段 盒装 婴幼儿奶粉,19814899591,20,1,983,0.4
[送30券加蚕丝被]Karicare可瑞康新西兰原装进口3三段900g*6罐听,19863813185,4,0,4558.8,0.9
wyeth/惠氏金装学儿乐4段奶粉900g 适用3-7岁儿童,19852678046,2,1,286,0.9
Friso荷兰美素佳儿原装进口婴儿奶粉2段900g6-12个月含DHA益生元,19875963453,2930,965,708859.11999999,0.9
Wyeth/惠氏 原装进口 启赋幼儿配方奶粉 3段1-3岁 900g/罐 3月产,19744346802,15,5,4785,0.9
伊利金领冠婴儿配方奶粉1段900g克0-12个月全新升级14年6月生产,19552516256,288,67,46656,0.9
正品防伪 玛米力奶粉2段 MAMiLAC欧盟原装进口900克,19857204139,0,0,0,0.9
海王喜安智 金钻婴儿配方奶粉2段6-12个月 韩国进口奶粉 6罐装,19789981675,0,0,0,0
美国 欧莱Babys Only ORGANIC 贝欧莱有机婴儿奶粉2段900g,19891309337,0,0,0,0.9
雀巢瑞铂能恩3段800g克适度水解配方奶粉 瑞士原装进口高端奶粉,19717529354,0,0,0,0.8
启赋1段900g 0-12个月婴儿欧洲原装配方进口奶粉,19744066642,4,1,1392,0.9
多美滋优阶2段6-12个月较大婴儿配方奶粉900g 生产日期2013年5月,19880014539,36,6,3746,0.9
Friso/美素佳儿 荷兰原装进口 金装婴儿配方奶粉 1段 900g,19914186611,42,10,9450,0.9
亨氏欧洲原装进口宝宝奶粉 超金学儿高婴儿奶粉3段 罐装900g,19721057418,0,0,0,0.9
【满200减20】伊利金领冠2段较大婴儿及幼儿配方奶粉400g克*4盒,19793265505,141,77,34968,0.4
Wyeth/惠氏 金装爱儿乐新配方1200克1段,19856573936,26,9,6240,1.2
三元金装爱力优1段0-12个月幼儿配方奶粉 桶装 900g 全新包装,19922323558,17,5,5526,0.9
Friso/美素佳儿 荷兰原装进口 金装幼儿配方奶粉 3段900g,19914154791,0,0,0,0.9
圣元优博剖腹产1段900g 婴儿配方奶粉 0-6个月适用,19886976662,1,2,180,0.9
亨氏欧洲原装进口宝宝奶粉 超金康儿高婴儿奶粉1段 盒装400g,19721093778,0,0,0,0.4
Wyeth/惠氏 金装学儿乐4段 儿童奶粉1200g 3-7岁升级新配方,19860201804,749,185,110103,1.2
娃哈哈爱迪生荷兰原装进口幼儿配方奶粉启智启力3段袋装400g*12,19210875939,272,110,107232,0.4
13年5月MANJOHNSON/美赞臣安婴宝A+较大婴儿奶粉2段400克MZC1894,19899456282,0,0,0,0.4
Ausnutria/澳优正品 奶福婴儿奶粉一段600g/盒 100%荷兰原装进口,20028346367,3,2,558,0.6
PINNACLE/沛沛澳 澳大利亚进口婴幼儿配方奶粉一段 1800g两罐组合,19729414304,0,0,0,1.8
Bimbosan宾博 奶粉 原罐原装 进口奶粉 盒装幼儿配方奶粉 奶粉3段,19758742273,0,0,0,0
13年5月MANJOHNSON/美赞臣安婴儿A+婴儿奶粉1段400克 MZC1863,19899508935,0,0,0,0.4
Nactalia爱达力法国原装进口OPO优+系列婴儿配方奶粉1段 800g,20040195462,104,18,37232,0.8
Wyeth/惠氏 原装进口 启赋幼儿配方奶粉3段400g(罐) 1-3岁配方,19758374933,2,0,290,0.4
三元 金装爱欣宝2段 6-18个月较大婴儿及幼儿配方奶粉 400g/盒,19938363968,21,4,1652,0.4
13年3月 MANJOHNSON/美赞臣安儿健A+儿童奶粉4段900克 MZC1948,19899732542,0,0,0,0.9
荷兰朵茵倍可 900g克原装进口配方奶粉 婴幼儿宝宝婴儿牛奶粉1段,19439391685,37,9,9176,0.9
美赞臣 安婴儿1段900g婴儿配方奶粉 进口奶源,19898476020,0,0,0,0.9
Karicare可瑞康金装新西兰原装进口奶粉3段900g,19205527370,0,0,0,0.9
Wyeth/惠氏S-26金装智学因子幼儿乐婴儿配方奶粉900g 14年3月后产,19753858679,34,7,5687,0.9
PINNACLE/沛沛澳 澳大利亚进口婴幼儿配方奶粉三段 5400g六罐组合,19899821970,1,1,1014,5.4
惠氏金装爱儿乐 婴幼儿配方奶粉 宝宝营养1段400新包装新生儿奶粉,19877841540,0,0,0,0
惠氏 S-26智学因子升级新配方 金装学儿乐400g 4段3-7岁宝宝奶粉,20065789127,0,0,0,0.4
Ausnutria/澳优 100%荷兰原装进口 超级能力多婴儿奶粉一段800g,20020783440,19,5,4502,0.8
Wyeth/惠氏启赋1段900g 婴幼儿配方牛奶粉0-12个月 欧洲原装进口,20065429352,632,264,226866.46,0.9
Hikid聪尔壮 金装安宝素 较大婴儿配方奶粉2段 盒装400g 专供恩肯,19996035838,20,1,1014,0.4
Wyeth/惠氏4段 金装学儿乐1200g三联包3-7岁婴幼儿奶粉 新配方,19755041864,60,32,10080,1.2
14年3月 MANJOHNSON/美赞臣安儿宝A+幼儿奶粉3段900克 MZC1917,19899844915,0,0,0,0.9
三元爱欣宝1段 0-12个月婴儿配方奶粉 盒装400g 全新包装,19934331723,101,11,2394,0.4
惠氏 S-26智学因子升级新配方 金装学儿乐400g 4段3-7岁宝宝奶粉,20065661657,0,0,0,0.4
买6送1 Nactalia爱达力法国原装进口OPO优+幼儿配方奶粉3段 800g,20046303028,180,32,26896,0.8
PINNACLE/沛沛澳 进口婴幼儿配方牛奶粉1段 100%澳洲原装原罐900g,19742965083,5,9,905,0.9
14年4月 MANJOHNSON/美赞臣安儿健A+儿童奶粉4段1200g MZC1962,19899980557,0,0,0,1.2
人之初奶粉2段 优加力奶粉婴儿配方奶粉 听装 900g 买四送一,20101348303,16,3,3328,0.9
Ausnutria/澳优 100%荷兰 原装进口 超级能力多婴儿奶粉三段800g,20021143059,27,8,6666,0.8
惠氏奶粉1段400g S-26金装爱儿乐 0-12月 婴幼儿配方奶粉,19751049109,4,1,408,0.4
伊利官方直营金装4段3-7岁儿童配方奶粉900g*2听官方直营正品热销,15466204374,9,4,2154.24,0.9
人之初奶粉3段 金加力幼儿营养配方奶粉听装900g 买四送一,20101064624,12,1,3096,0.9
飞鹤飞帆2段6-12个月900g较大婴儿配方奶粉 2罐起包邮,20059147017,32,4,4790,0.9
雀巢 婴儿奶粉 力多精盒装 3段 400g,19442598252,0,0,0,0.4
人之初奶粉1段 金加力幼儿营养配方听装900g,20100904218,1,2,258,0.9
8折特惠】雅士利 新配方较大婴儿配方奶粉2段 700g 采用进口奶源,20120930519,0,0,0,0.7
Wyeth/惠氏1段 金装爱儿乐900g罐装 0-12个月婴幼儿配方奶粉,19754033200,93,31,19716,0.9
【新日期包邮】德国原装进口雀巢超级能恩3段幼儿奶粉800g,20156926379,860,110,206610,0.8
雀巢瑞铂能恩一1段800g/听 适度水解 预防过敏 专柜正品,19940323455,10,0,4879,0.8
雅培婴幼儿小安素奶粉3段全营养配方防腹泻牛奶粉1岁900g*2听/罐,20151102241,0,0,0,0.9
【正品】新西兰Karicare/可瑞康/可瑞佳金装3段牛奶粉三阶段4罐装,20102667305,1,0,760,0
君宝康奶粉新西兰进口婴幼儿配方牛奶粉一阶段1段进口奶源铁强化,20151428461,7,3,1906,0
【买就送】Holle泓乐2段宝宝奶粉婴儿德国进口有机奶粉600g,20104399228,91,16,29068,0.6
【天猫正品】Nestle/雀巢力多精3段900g克幼儿奶粉听装 2听包邮,20152226238,6,2,751.08,0.9
Wyeth/惠氏1段 金装爱儿乐1200g三联包0-12个月婴幼儿奶粉,19741458669,57,28,14763,1.2
新效期新包装 Friso美素佳儿 3段婴幼儿金装配方牛奶粉 900g*4听,20220046683,6,2,4098.5,0.9
惠氏奶粉 S-26金装学儿乐 4段奶粉 3-7岁900g 儿童 婴儿配方奶粉,19754461711,1,0,175,0.9
贝因美奶粉 爱+婴幼儿配方奶粉3段750g*6罐 官方旗舰店正品,20145563251,81,34,56907,0.75
澳大利亚澳洲原装进口皇家澳纽ROYAL AUSNZ婴儿奶粉 一段 900克,20212543794,1,1,338,0.9
欧比佳欧健奶粉 荷兰原装进口婴儿奶粉3段罐400克,19912254203,1,1,158,0.4
雀巢超级能恩3段奶粉800g 适度水解德国原装进口,20220385870,261,56,62368,0.8
美赞臣奶粉1段900g安婴儿A+新生儿婴幼儿配方奶粉一段罐/听装正品,20229055028,11,6,2486,0.9
Karicare可瑞康三段新西兰奶粉原装进口罐装婴幼儿牛奶粉3段2听装,20148117500,405,205,153864.099999999,0
飞鹤飞帆2段幼儿奶粉三联包 1200g 部分地区包邮 好评返现,20167924387,246,65,38387,1.2
金装元乳4段盒装,20230907277,42,8,2898,0
伊利官方直营 金装1段0-12月婴儿配方奶粉400g*12盒官方正品热销,15466272357,1,2,753.6,0.4
14年2月 WISSUN/明一 金智婴1段婴儿奶粉900克 MY1099,20240778318,0,0,0,0.9
【8折特惠】雅士利 a金装2段较大婴幼儿配方奶粉 400g盒装,20144465709,17,2,1020,0.4
Nutrilon/诺优能(牛栏)婴幼儿宝宝奶粉三阶段3段 6罐装 原装进口,20196367403,12,2,14400,0
包邮 明一金智婴2段婴幼儿牛奶粉二段400g*3联包1200g 援权正品,19449486310,49,17,2067,0.4
全国包邮Karicare可瑞康金装婴幼儿2段牛奶粉二阶段 900克/听,20135012924,2,1,420,0.9
13年11月WISSUN/明一 金智婴2段婴幼儿奶粉400克 MY3017,20240378987,1,0,53,0.4
14年4月 WISSUN/明一α尔法盾1段婴儿奶粉900克 MY6223,20253145292,0,0,0,0.9
惠氏 S-26金装爱儿乐婴儿配方奶粉1段 400g*3/盒,20304466976,0,0,0,0.4
美素佳儿3段900g 幼儿配方奶粉幼儿奶粉1-3岁美素3段荷兰原装进口,20126583117,30,57,5030,0.9
惠氏 S-26智学因子升级配方金装爱儿乐1200g 1段0-12个月牛奶粉,19539510763,0,0,0,1.2
13年11月WISSUN/明一金智婴2段婴幼儿奶粉900克 MY1105,20253001343,0,0,0,0.9
2听包邮多省 Friso荷兰美素佳儿进口婴儿牛奶粉900g 4段金装,20266405468,13,2,2015,0.9
美素佳儿2段 900g金装较大婴儿奶粉 6-12个月 罐装,20126315854,1,2,222.64,0.9
贝因美 冠军宝贝 初生婴儿宝宝配方奶粉1段405g*2盒装 官方正品,20232857519,29,3,4292,0.405
荷兰奶粉 澳优超级能力多婴儿奶粉1段800gX2罐 新生儿奶粉 进口,20144737314,0,0,0,0.8
【天猫正品】Nestle/雀巢能恩2段400g克婴幼儿奶粉盒装 6盒18省包,20126289954,42,2,3045,0.4
人之初超力银装奶粉 一段 720gx1袋,20128661869,7,1,616,0.72
14年3月WISSUN/明一 真棒baby幼儿奶粉2段400克 MY6827,20253641422,0,0,0,0.4
美素佳儿 金装美素力婴儿配方奶粉1段900gx2听特惠 美素1段奶粉,20191443778,18,9,8910,0.9
Wyeth/惠氏S-26智学因子金装健儿乐奶粉2段1200克6-18个月 新配方,20250109213,6,4,1278,1.2
人之初优邦 金装幼儿配方奶粉3段 12到36个月 听装 900g 买四送一,20262092839,4,0,1192,0.9
